 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0   67680 156.667    1       0       90       0    40       6b 00000000
     0   67680 156.667    2       0       90       1    34       6b 00000000
     0   67776 156.889    1       0       80       0    40        0 00000000
     0   67776 156.889    1       0       80       0    40        0 00000000
     0   67800 156.945    1       0       90       0    43       6b 00000000
     0   67800 156.945    1       0       90       0    40       6b 00000000
     0   67872 157.111    2       0       80       1    34        0 00000000
     0   67890 157.153    1       0       80       0    43        0 00000000
     0   67896 157.167    1       0       80       0    40        0 00000000
     0   67920 157.222    1       0       90       0    43       6b 00000000
     0   67920 157.222    1       0       90       0    40       6b 00000000
     0   67968 157.333    1       0       80       0    43        0 00000000
     0   67980 157.361    1       0       90       0    45       6b 00000000
     0   67980 157.361    2       0       90       1    28       6b 00000000
     0   68016 157.445    1       0       80       0    40        0 00000000
     0   68028 157.472    1       0       80       0    45        0 00000000
     0   68028 157.472    2       0       80       1    28        0 00000000
     0   68040 157.500    1       0       90       0    43       6b 00000000
     0   68040 157.500    1       0       90       0    40       6b 00000000
     0   68040 157.500    2       0       90       1    2b       6b 00000000
     0   68088 157.611    2       0       80       1    2b        0 00000000
     0   68100 157.639    2       0       90       1    2f       6b 00000000
     0   68130 157.708    1       0       80       0    43        0 00000000
     0   68136 157.722    1       0       80       0    40        0 00000000
     0   68148 157.750    2       0       80       1    2f        0 00000000
     0   68160 157.778    1       0       90       0    40       6b 00000000
     0   68160 157.778    1       0       90       0    43       6b 00000000
     0   68160 157.778    2       0       90       1    34       6b 00000000
     0   68208 157.889    2       0       80       1    34        0 00000000
     0   68220 157.917    2       0       90       1    32       6b 00000000
     0   68250 157.986    1       0       80       0    43        0 00000000
     0   68256 158.000    1       0       80       0    40        0 00000000
     0   68268 158.028    2       0       80       1    32        0 00000000
     0   68280 158.056    1       0       90       0    40       6b 00000000
     0   68280 158.056    1       0       90       0    43       6b 00000000
     0   68280 158.056    2       0       90       1    31       6b 00000000
     0   68328 158.167    2       0       80       1    31        0 00000000
     0   68340 158.195    2       0       90       1    2f       6b 00000000
     0   68370 158.264    1       0       80       0    43        0 00000000
     0   68376 158.278    1       0       80       0    40        0 00000000
     0   68388 158.306    2       0       80       1    2f        0 00000000
     0   68400 158.333    1       0       90       0    3d       6b 00000000
     0   68400 158.333    1       0       90       0    46       6b 00000000
     0   68400 158.333    1       0       90       0    43       6b 00000000
     0   68400 158.333    2       0       90       1    2d       6b 00000000
     0   68496 158.556    1       0       80       0    43        0 00000000
     0   68496 158.556    1       0       80       0    46        0 00000000
     0   68496 158.556    1       0       80       0    3d        0 00000000
     0   68520 158.611    1       0       90       0    40       6b 00000000
     0   68520 158.611    1       0       90       0    43       6b 00000000
     0   68580 158.750    2       0       80       1    2d        0 00000000
     0   68610 158.820    1       0       80       0    43        0 00000000
     0   68616 158.833    1       0       80       0    40        0 00000000
     0   68640 158.889    1       0       90       0    40       6b 00000000
     0   68640 158.889    1       0       90       0    43       6b 00000000
     0   68688 159.000    1       0       80       0    43        0 00000000
     0   68700 159.028    1       0       90       0    45       6b 00000000
     0   68700 159.028    2       0       90       1    2d       6b 00000000
     0   68736 159.111    1       0       80       0    40        0 00000000
     0   68748 159.139    1       0       80       0    45        0 00000000
     0   68748 159.139    2       0       80       1    2d        0 00000000
     0   68760 159.167    1       0       90       0    40       6b 00000000
     0   68760 159.167    1       0       90       0    43       6b 00000000
